$Combined output for files: 1, 2

JDAY,Flow,Flow
197.917,79.7012767,0.0000000
197.958,79.9058687,0.0000000
198.000,95.8882882,0.0000000
198.042,98.4150275,0.0000000
198.083,97.9179825,0.0000000
198.125,70.2632150,0.0000000
198.167,69.2978912,0.0000000
198.208,93.9739007,0.0000000
198.250,101.4673568,0.0000000
198.292,95.5427134,0.0000000
198.333,95.9141992,0.0000000
198.375,97.5450518,0.0000000
198.417,104.1640318,0.0000000
198.458,103.8974829,0.0000000
198.500,104.8945456,0.0000000
198.542,96.6821830,0.0000000
198.583,95.6533745,0.0000000
198.625,95.6045252,0.0000000
198.667,95.2833820,0.0000000
198.708,95.6722616,0.0000000
198.750,95.5800314,0.0000000
198.792,95.5859492,0.0000000
198.833,95.6967831,0.0000000
198.875,95.4605904,0.0000000
198.917,95.2455524,0.0000000
198.958,93.0706790,0.0000000
199.000,22.2182198,0.0000000
199.042,14.4147474,0.0000000
199.083,13.9304730,0.0000000
199.125,13.6495695,0.0000000
199.167,13.7305838,0.0000000
199.208,14.9586283,0.0000000
199.250,53.0274847,0.0000000
199.292,55.9357099,0.0000000
199.333,55.7630642,0.0000000
199.375,55.5109295,0.0000000
199.417,55.6275671,0.0000000
199.458,59.4323600,0.0000000
199.500,93.6454570,0.0000000
199.542,96.0266439,0.0000000
199.583,95.9517453,0.0000000
199.625,96.0179262,0.0000000
199.667,96.0381684,0.0000000
199.708,96.2110422,0.0000000
199.750,96.0611620,0.0000000
199.792,95.7356911,0.0000000
199.833,95.7586294,0.0000000
199.875,94.1957620,0.0000000
199.917,48.1979622,0.0000000
199.958,40.9032044,0.0000000
200.000,32.8385928,0.0000000
200.042,32.2336036,0.0000000
200.083,32.2508765,0.0000000
200.125,32.1399320,0.0000000
200.167,32.2003887,0.0000000
200.208,36.7634488,0.0000000
200.250,90.5541575,0.0000000
200.292,92.5459393,0.0000000
200.333,93.2612785,0.0000000
200.375,93.5518096,0.0000000
200.417,95.8764803,0.0000000
200.458,96.2042464,0.0000000
200.500,95.9835464,0.0000000
200.542,95.4212607,0.0000000
200.583,96.4069718,0.0000000
200.625,96.3467708,0.0000000
200.667,95.6186283,0.0000000
200.708,96.3912510,0.0000000
200.750,96.2181836,0.0000000
200.792,96.3478700,0.0000000
200.833,96.1475850,0.0000000
200.875,93.9435444,0.0000000
200.917,30.0191689,0.0000000
200.958,19.2682556,0.0000000
201.000,13.1828514,0.0000000
201.042,14.8898479,0.0000000
201.083,20.5856112,0.0000000
201.125,22.3070487,0.0000000
201.167,20.0598242,0.0000000
201.208,22.8962099,0.0000000
201.250,53.4279130,0.0000000
201.292,57.9731920,0.0000000
201.333,55.7269872,0.0000000
201.375,53.7965436,0.0000000
201.417,53.9709763,0.0000000
201.458,57.6334210,0.0000000
201.500,93.2490765,0.0000000
201.542,96.3324396,0.0000000
201.583,96.3938573,0.0000000
201.625,95.9643759,0.0000000
201.667,96.0136746,0.0000000
201.708,96.3334558,0.0000000
201.750,96.2197667,0.0000000
201.792,96.3321008,0.0000000
201.833,96.2888582,0.0000000
201.875,94.1886275,0.0000000
201.917,31.5130830,0.0000000
201.958,23.8560376,0.0000000
202.000,14.6464361,0.0000000
202.042,13.9535228,0.0000000
202.083,13.7086384,0.0000000
202.125,13.8469380,0.0000000
202.167,13.5962490,0.0000000
202.208,14.8566883,0.0000000
202.250,52.9741072,0.0000000
202.292,56.0933502,0.0000000
202.333,54.3866933,0.0000000
202.375,53.1716199,0.0000000
202.417,53.7534738,0.0000000
202.458,57.6109908,0.0000000
202.500,94.3441974,0.0000000
202.542,97.2005763,0.0000000
202.583,95.9315585,0.0000000
202.625,95.9174277,0.0000000
202.667,95.7151862,0.0000000
202.708,96.1609277,0.0000000
202.750,96.0699695,0.0000000
202.792,95.7365967,0.0000000
202.833,95.8811537,0.0000000
202.875,93.4744222,0.0000000
202.917,22.0842800,0.0000000
202.958,14.2858491,0.0000000
203.000,26.8680711,0.0000000
203.042,27.8109370,0.0000000
203.083,27.8617100,0.0000000
203.125,28.2477258,0.0000000
203.167,27.9812633,0.0000000
203.208,28.1843516,0.0000000
203.250,35.9084231,0.0000000
203.292,36.3866674,0.0000000
203.333,36.7093384,0.0000000
203.375,36.0582480,0.0000000
203.417,36.6344398,0.0000000
203.458,36.5998906,0.0000000
203.500,40.5458736,0.0000000
203.542,93.0880106,0.0000000
203.583,95.7154144,0.0000000
203.625,95.6678440,0.0000000
203.667,95.8969298,0.0000000
203.708,95.8538254,0.0000000
203.750,95.8408284,0.0000000
203.792,95.8840158,0.0000000
203.833,93.4218950,0.0000000
203.875,35.9070646,0.0000000
203.917,28.1652381,0.0000000
203.958,27.5891327,0.0000000
204.000,14.9478695,0.0000000
204.042,13.7734842,0.0000000
204.083,13.6578663,0.0000000
204.125,13.8310806,0.0000000
204.167,14.0302327,0.0000000
204.208,13.7360211,0.0000000
204.250,13.6549783,0.0000000
204.292,13.7806767,0.0000000
204.333,13.8155914,0.0000000
204.375,13.6996624,0.0000000
204.417,13.7778163,0.0000000
204.458,18.4760908,0.0000000
204.500,83.3459646,0.0000000
204.542,86.9370260,0.0000000
204.583,87.1602701,0.0000000
204.625,87.1113447,0.0000000
204.667,87.2020955,0.0000000
204.708,87.1588598,0.0000000
204.750,87.1588321,0.0000000
204.792,87.1587699,0.0000000
204.833,87.1589427,0.0000000
204.875,84.8080222,0.0000000
204.917,22.0168857,0.0000000
204.958,15.0286288,0.0000000
205.000,13.6913370,0.0000000
205.042,13.9535228,0.0000000
205.083,13.8195553,0.0000000
205.125,13.6942251,0.0000000
205.167,13.6927811,0.0000000
205.208,13.6549783,0.0000000
205.250,13.6495980,0.0000000
205.292,13.6873446,0.0000000
205.333,13.6495695,0.0000000
205.375,14.1879863,0.0000000
205.417,31.3361580,0.0000000
205.458,32.3217274,0.0000000
205.500,36.5103531,0.0000000
205.542,87.9741305,0.0000000
205.583,91.1001071,0.0000000
205.625,90.9126809,0.0000000
205.667,91.1433774,0.0000000
205.708,91.0929726,0.0000000
205.750,91.0093840,0.0000000
205.792,90.9662243,0.0000000
205.833,91.0828930,0.0000000
205.875,88.3199611,0.0000000
205.917,21.9327855,0.0000000
205.958,14.3669489,0.0000000
206.000,13.8238882,0.0000000
206.042,13.9103398,0.0000000
206.083,13.8325531,0.0000000
206.125,13.9419975,0.0000000
206.167,13.6985580,0.0000000
206.208,13.7792041,0.0000000
206.250,13.8685438,0.0000000
206.292,13.8711207,0.0000000
206.333,13.9034870,0.0000000
206.375,13.6927811,0.0000000
206.417,13.7792041,0.0000000
206.458,18.6615382,0.0000000
206.500,87.4214128,0.0000000
206.542,90.9993597,0.0000000
206.583,90.7929012,0.0000000
206.625,91.0511472,0.0000000
206.667,91.5714693,0.0000000
206.708,90.7179749,0.0000000
206.750,91.0121839,0.0000000
206.792,90.9964147,0.0000000
206.833,91.1260182,0.0000000
206.875,88.5359323,0.0000000
206.917,22.1680138,0.0000000
206.958,14.1331932,0.0000000
207.000,13.6668709,0.0000000
207.042,13.7965340,0.0000000
207.083,13.8829571,0.0000000
207.125,14.1494187,0.0000000
207.167,13.9419975,0.0000000
207.208,13.7590709,0.0000000
207.250,13.8685438,0.0000000
207.292,13.7792327,0.0000000
207.333,13.9189762,0.0000000
207.375,13.6495695,0.0000000
207.417,13.6063295,0.0000000
207.458,19.0646281,0.0000000
207.500,87.8028675,0.0000000
207.542,91.2946472,0.0000000
207.583,91.2210206,0.0000000
207.625,91.3014706,0.0000000
207.667,91.6103496,0.0000000
207.708,91.2671807,0.0000000
207.750,91.4616585,0.0000000
207.792,91.0393116,0.0000000
207.833,91.6897211,0.0000000
207.875,88.6252452,0.0000000
207.917,18.2229952,0.0000000
207.958,13.8095034,0.0000000
208.000,13.7752394,0.0000000
208.042,13.6232912,0.0000000
208.083,13.7230518,0.0000000
208.125,14.0817696,0.0000000
208.167,13.7936175,0.0000000
208.208,13.7677073,0.0000000
208.250,13.6726193,0.0000000
208.292,13.7216078,0.0000000
208.333,13.6063580,0.0000000
208.375,13.7648478,0.0000000
208.417,13.7071659,0.0000000
208.458,18.4582511,0.0000000
208.500,87.2582798,0.0000000
208.542,90.7169794,0.0000000
208.583,90.4375233,0.0000000
208.625,90.4475200,0.0000000
208.667,90.4186639,0.0000000
208.708,90.3827839,0.0000000
208.750,90.5167566,0.0000000
208.792,90.8710559,0.0000000
208.833,92.1444637,0.0000000
208.875,89.8468655,0.0000000
208.917,22.2134894,0.0000000
208.958,14.4474249,0.0000000
209.000,13.8516105,0.0000000
209.042,13.6337683,0.0000000
209.083,13.9491899,0.0000000
209.125,14.0281095,0.0000000
209.167,13.8977101,0.0000000
209.208,14.0227007,0.0000000
209.250,14.0021993,0.0000000
209.292,13.7979780,0.0000000
209.333,13.6441331,0.0000000
209.375,13.7659237,0.0000000
209.417,13.8224157,0.0000000
209.458,18.2736817,0.0000000
209.500,75.3769223,0.0000000
209.542,78.4683324,0.0000000
209.583,78.4596079,0.0000000
209.625,78.4840740,0.0000000
209.667,78.4278966,0.0000000
209.708,78.9292762,0.0000000
209.750,79.0373310,0.0000000
209.792,78.9607939,0.0000000
209.833,78.8010277,0.0000000
209.875,76.2355187,0.0000000
209.917,21.8535540,0.0000000
209.958,14.2531432,0.0000000
210.000,13.8656557,0.0000000
210.042,13.6697313,0.0000000
210.083,13.9304730,0.0000000
210.125,13.6942251,0.0000000
210.167,13.9996509,0.0000000
210.208,14.0817411,0.0000000
210.250,13.7777886,0.0000000
210.292,13.9560712,0.0000000
210.333,13.7968451,0.0000000
210.375,18.5195582,0.0000000
210.417,88.0634641,0.0000000
210.458,90.8173396,0.0000000
210.500,90.0474339,0.0000000
210.542,91.0266258,0.0000000
210.583,90.6114756,0.0000000
210.625,92.2178898,0.0000000
210.667,92.6475371,0.0000000
210.708,91.9654993,0.0000000
210.750,91.9773348,0.0000000
210.792,92.1778756,0.0000000
210.833,92.1643118,0.0000000
210.875,89.6596604,0.0000000
210.917,22.3371492,0.0000000
210.958,14.2027677,0.0000000
211.000,13.6740918,0.0000000
211.042,13.9708242,0.0000000
211.083,13.8397170,0.0000000
211.125,13.7605149,0.0000000
211.167,13.6063295,0.0000000
211.208,13.6063295,0.0000000
211.250,13.7950615,0.0000000
211.292,13.7460730,0.0000000
211.333,13.6668709,0.0000000
211.375,13.8916221,0.0000000
211.417,18.3272857,0.0000000
211.458,79.4118240,0.0000000
211.500,82.8748306,0.0000000
211.542,82.9454222,0.0000000
211.583,83.1801423,0.0000000
211.625,83.6137855,0.0000000
211.667,83.5865195,0.0000000
211.708,83.1281820,0.0000000
211.750,82.0763245,0.0000000
211.792,83.6643908,0.0000000
211.833,83.3400468,0.0000000
211.875,80.4085757,0.0000000
211.917,21.4460465,0.0000000
211.958,14.0130730,0.0000000
212.000,13.7475179,0.0000000
212.042,13.6549783,0.0000000
212.083,13.6063580,0.0000000
212.125,13.7590709,0.0000000
212.167,13.6726193,0.0000000
212.208,13.6063580,0.0000000
212.250,13.9261686,0.0000000
212.292,13.8353850,0.0000000
212.333,13.8224442,0.0000000
212.375,13.7792041,0.0000000
212.417,14.0947104,0.0000000
212.458,14.1249811,0.0000000
212.500,13.9953180,0.0000000
212.542,18.9629422,0.0000000
212.583,88.3573966,0.0000000
212.625,92.0739550,0.0000000
212.667,92.1717574,0.0000000
212.708,92.3966537,0.0000000
212.750,92.5752724,0.0000000
212.792,92.4743522,0.0000000
212.833,92.0076358,0.0000000
212.875,90.0701717,0.0000000
212.917,21.9926477,0.0000000
212.958,14.3209617,0.0000000
213.000,14.1134558,0.0000000
213.042,13.8973705,0.0000000
213.083,13.9204202,0.0000000
213.125,13.5339801,0.0000000
213.167,13.8544700,0.0000000
213.208,14.0871784,0.0000000
213.250,13.8728481,0.0000000
213.292,13.9434415,0.0000000
213.333,13.6110020,0.0000000
213.375,13.7485938,0.0000000
213.417,18.7779770,0.0000000
213.458,83.5705498,0.0000000
213.500,87.4400441,0.0000000
213.542,87.3414467,0.0000000
213.583,87.4512851,0.0000000
213.625,87.5822505,0.0000000
213.667,87.2034851,0.0000000
213.708,88.2032647,0.0000000
213.750,87.2410588,0.0000000
213.792,87.2741043,0.0000000
213.833,87.9309432,0.0000000
213.875,85.7370098,0.0000000
213.917,28.5964478,0.0000000
213.958,19.4828408,0.0000000
214.000,14.0010949,0.0000000
214.042,14.0731331,0.0000000
214.083,13.6510421,0.0000000
214.125,13.7359926,0.0000000
214.167,13.9578834,0.0000000
214.208,17.1413760,0.0000000
214.250,14.2690005,0.0000000
214.292,15.9716642,0.0000000
214.333,24.3669576,0.0000000
214.375,24.7947694,0.0000000
214.417,21.3346768,0.0000000
214.458,20.2990172,0.0000000
214.500,34.1103033,0.0000000
214.542,88.4769758,0.0000000
214.583,94.6073795,0.0000000
214.625,88.0998280,0.0000000
214.667,88.0375323,0.0000000
214.708,87.9867542,0.0000000
214.750,87.4093214,0.0000000
214.792,88.2322936,0.0000000
214.833,88.8113441,0.0000000
214.875,84.9229281,0.0000000
214.917,22.0916150,0.0000000
214.958,14.2808370,0.0000000
215.000,13.7846406,0.0000000
215.042,13.8224157,0.0000000
215.083,13.6913370,0.0000000
215.125,13.6913370,0.0000000
215.167,13.9088673,0.0000000
215.208,13.8253037,0.0000000
215.250,13.7331046,0.0000000
215.292,13.7388806,0.0000000
215.333,13.9088949,0.0000000
215.375,13.7345486,0.0000000
215.417,13.8210002,0.0000000
215.458,13.8224442,0.0000000
215.500,21.8222921,0.0000000
215.542,80.3092662,0.0000000
215.583,87.1949333,0.0000000
215.625,85.8855073,0.0000000
215.667,83.5791568,0.0000000
215.708,84.1323516,0.0000000
215.750,88.5446846,0.0000000
215.792,84.7315958,0.0000000
215.833,83.2277680,0.0000000
215.875,81.5089921,0.0000000
215.917,21.7005300,0.0000000
215.958,14.8009603,0.0000000
216.000,13.8671283,0.0000000
216.042,14.0396054,0.0000000
216.083,13.8169784,0.0000000
216.125,13.7846129,0.0000000
216.167,13.7795438,0.0000000
216.208,13.9045629,0.0000000
216.250,14.0424943,0.0000000
216.292,14.1670597,0.0000000
216.333,13.9963947,0.0000000
216.375,13.9578263,0.0000000
216.417,18.9855677,0.0000000
216.458,79.3624631,0.0000000
216.500,83.2292751,0.0000000
216.542,83.6064782,0.0000000
216.583,83.6999528,0.0000000
216.625,83.8096253,0.0000000
216.667,83.9652297,0.0000000
216.708,83.3745648,0.0000000
216.750,83.6411967,0.0000000
216.792,83.2868144,0.0000000
216.833,83.5632148,0.0000000
216.875,80.5800599,0.0000000
216.917,22.0947864,0.0000000
216.958,14.3075119,0.0000000
217.000,13.8728758,0.0000000
217.042,13.9549668,0.0000000
217.083,13.8209717,0.0000000
217.125,14.0745486,0.0000000
217.167,14.3467872,0.0000000
217.208,13.8714318,0.0000000
217.250,14.2545872,0.0000000
217.292,14.1134281,0.0000000
217.333,18.5302617,0.0000000
217.375,79.9185546,0.0000000
217.417,83.6459531,0.0000000
217.458,83.3501817,0.0000000
217.500,83.0502830,0.0000000
217.542,83.4542475,0.0000000
217.583,83.6871010,0.0000000
217.625,83.3339285,0.0000000
217.667,83.1052714,0.0000000
217.708,83.9108290,0.0000000
217.750,81.0640526,0.0000000
217.792,22.1700238,0.0000000
217.833,14.4198158,0.0000000
217.875,14.0259007,0.0000000
217.917,14.0742090,0.0000000
217.958,13.7417695,0.0000000
218.000,14.0028509,0.0000000
218.042,13.9949499,0.0000000
218.083,14.0025104,0.0000000
218.125,13.9722397,0.0000000
218.167,14.0255325,0.0000000
218.208,14.0817411,0.0000000
218.250,13.8785965,0.0000000
218.292,13.8656557,0.0000000
218.333,14.0587198,0.0000000
218.375,2.9912502,0.0000000
218.417,0.0311485,0.0000000
218.458,0.0311485,0.0000000
218.500,0.0311485,0.0000000
218.542,5.5204543,0.0000000
218.583,88.2421174,0.0000000
218.625,91.4688829,0.0000000
218.667,92.7884162,0.0000000
218.708,92.6904133,0.0000000
218.750,93.0015322,0.0000000
218.792,92.3706044,0.0000000
218.833,83.7909110,0.0000000
218.875,73.1571677,0.0000000
218.917,11.4616403,0.0000000
218.958,0.3807200,0.0000000
219.000,0.0311485,0.0000000
219.042,0.0311485,0.0000000
219.083,0.0311485,0.0000000
219.125,0.0311485,0.0000000
219.167,0.0311485,0.0000000
219.208,0.0311485,0.0000000
219.250,0.0311485,0.0000000
219.292,0.0311485,0.0000000
219.333,0.0311485,0.0000000
219.375,0.0311485,0.0000000
219.417,27.7918805,0.0000000
219.458,60.5367446,0.0000000
219.500,79.5082990,0.0000000
219.542,80.4893367,0.0000000
219.583,80.4013789,0.0000000
219.625,80.2875792,0.0000000
219.667,80.3783577,0.0000000
219.708,80.5151302,0.0000000
219.750,80.6449619,0.0000000
219.792,82.8604164,0.0000000
219.833,81.0698321,0.0000000
219.875,7.0868854,0.0000000
219.917,0.0311485,0.0000000
219.958,0.0311485,0.0000000
220.000,0.0311485,0.0000000
220.042,0.0311485,0.0000000
220.083,0.0311485,0.0000000
220.125,0.0311485,0.0000000
220.167,0.0311485,0.0000000
220.208,0.0311485,0.0000000
220.250,0.0311485,0.0000000
220.292,0.0311485,0.0000000
220.333,2.9651419,0.0000000
220.375,38.8901020,0.0000000
220.417,40.9298483,0.0000000
220.458,41.1761481,0.0000000
220.500,44.7350109,0.0000000
220.542,81.4512039,0.0000000
220.583,84.1067793,0.0000000
220.625,83.7766074,0.0000000
220.667,83.5645145,0.0000000
220.708,83.5488006,0.0000000
220.750,83.9914172,0.0000000
220.792,83.4346552,0.0000000
220.833,83.6368621,0.0000000
220.875,81.4976681,0.0000000
220.917,30.8637209,0.0000000
220.958,15.8949249,0.0000000
221.000,14.1033753,0.0000000
221.042,14.0169238,0.0000000
221.083,14.0601076,0.0000000
221.125,14.0601638,0.0000000
221.167,14.1249811,0.0000000
221.208,14.0601353,0.0000000
221.250,13.9089234,0.0000000
221.292,13.6063295,0.0000000
221.333,13.6942251,0.0000000
221.375,13.9304730,0.0000000
221.417,13.8238597,0.0000000
221.458,14.0774090,0.0000000
221.500,13.9939025,0.0000000
221.542,18.7721439,0.0000000
221.583,79.9418869,0.0000000
221.625,84.1798390,0.0000000
221.667,83.5114204,0.0000000
221.708,83.6584454,0.0000000
221.750,83.9378461,0.0000000
221.792,83.6440588,0.0000000
221.833,84.0530354,0.0000000
221.875,81.3248220,0.0000000
221.917,21.9862754,0.0000000
221.958,14.1598958,0.0000000
222.000,0.2771087,0.0000000
222.042,0.0311485,0.0000000
222.083,0.0311485,0.0000000
222.125,0.0311485,0.0000000
222.167,0.0311485,0.0000000
222.208,0.0311485,0.0000000
222.250,0.0311485,0.0000000
222.292,2.2324718,0.0000000
222.333,47.5796649,0.0000000
222.375,49.7310367,0.0000000
222.417,50.1808224,0.0000000
222.458,50.1174482,0.0000000
222.500,48.9349364,0.0000000
222.542,2.8692612,0.0000000
222.583,0.4085271,0.0000000
222.625,12.6696086,0.0000000
222.667,75.6708547,0.0000000
222.708,79.0026401,0.0000000
222.750,78.9205793,0.0000000
222.792,78.8024173,0.0000000
222.833,78.8456254,0.0000000
222.875,76.5825176,0.0000000
222.917,8.4803857,0.0000000
222.958,0.0311485,0.0000000
223.000,0.0311485,0.0000000
223.042,0.0311485,0.0000000
223.083,0.0311485,0.0000000
223.125,0.0311485,0.0000000
223.167,0.0311485,0.0000000
223.208,2.3436721,0.0000000
223.250,47.7132055,0.0000000
223.292,50.5510638,0.0000000
223.333,50.7339065,0.0000000
223.375,50.1706840,0.0000000
223.417,37.5699155,0.0000000
223.458,81.5412495,0.0000000
223.500,83.9781368,0.0000000
223.542,83.7993452,0.0000000
223.583,83.8543128,0.0000000
223.625,84.0477122,0.0000000
223.667,83.4649562,0.0000000
223.708,83.8946864,0.0000000
223.750,83.8198777,0.0000000
223.792,84.2206482,0.0000000
223.833,83.6278610,0.0000000
223.875,81.1144574,0.0000000
223.917,6.8660990,0.0000000
223.958,1.1647002,0.0000000
224.000,0.0311485,0.0000000
224.042,0.0311485,0.0000000
224.083,0.0311485,0.0000000
224.125,0.0311485,0.0000000
224.167,0.0311485,0.0000000
224.208,0.0311485,0.0000000
224.250,0.0311485,0.0000000
224.292,0.0311485,0.0000000
224.333,0.0311485,0.0000000
224.375,0.0311485,0.0000000
224.417,5.0091087,0.0000000
224.458,79.8785681,0.0000000
224.500,83.5417490,0.0000000
224.542,83.7447233,0.0000000
224.583,83.2272080,0.0000000
224.625,83.8993875,0.0000000
224.667,83.6325620,0.0000000
224.708,83.7361162,0.0000000
224.750,83.4664840,0.0000000
224.792,84.0923997,0.0000000
224.833,83.4624051,0.0000000
224.875,80.8188865,0.0000000
224.917,12.8922071,0.0000000
224.958,0.3810315,0.0000000
225.000,0.0311485,0.0000000
225.042,0.0311485,0.0000000
225.083,0.0311485,0.0000000
225.125,0.0311485,0.0000000
225.167,0.0311485,0.0000000
225.208,0.0311485,0.0000000
225.250,0.0311485,0.0000000
225.292,0.0311485,0.0000000
225.333,0.0311485,0.0000000
225.375,0.0311485,4.7486785
225.417,43.7953147,0.0000000
225.458,83.5749052,0.0000000
225.500,83.7448961,0.0000000
225.542,83.7058982,0.0000000
225.583,83.7795248,0.0000000
225.625,83.7576926,0.0000000
225.667,83.8313745,0.0000000
225.708,83.8139876,0.0000000
225.750,83.5417767,0.0000000
225.792,83.6107851,0.0000000
225.833,83.6180925,0.0000000
225.875,81.1821938,0.0000000
225.917,10.6650873,0.0000000
225.958,0.1097561,0.0000000
226.000,0.0311485,0.0000000
226.042,0.0311485,0.0000000
226.083,0.0311485,0.0000000
226.125,0.0311485,0.0000000
226.167,0.0311485,0.0000000
226.208,0.0311485,0.0000000
226.250,0.0311485,0.0000000
226.292,0.0311485,0.0000000
226.333,0.0311485,0.0000000
226.375,0.0311485,0.0000000
226.417,4.2307350,0.0000000
226.458,79.8827852,0.0000000
226.500,83.6152027,0.0000000
226.542,84.1917644,0.0000000
226.583,83.2978550,0.0000000
226.625,83.7878760,0.0000000
226.667,83.7206512,0.0000000
226.708,83.5962327,0.0000000
226.750,83.8744996,0.0000000
226.792,83.8255673,0.0000000
226.833,83.6583279,0.0000000
226.875,80.5930016,0.0000000
226.917,11.9121614,0.0000000
226.958,0.5853092,0.0000000
227.000,0.0311485,0.0000000
227.042,0.0311485,0.0000000
227.083,0.0311485,0.0000000
227.125,0.0311485,0.0000000
227.167,0.0311485,0.0000000
227.208,0.0311485,0.0000000
227.250,0.0311485,0.0000000
227.292,0.0311485,0.0000000
227.333,0.0311485,0.0000000
227.375,0.0311485,0.0000000
227.417,4.3297023,0.0000000
227.458,80.1162332,0.0000000
227.500,88.8904322,0.0000000
227.542,84.6668044,0.0000000
227.583,84.3930657,0.0000000
227.625,85.4850203,0.0000000
227.667,76.9859151,0.0000000
227.708,74.6696302,0.0000000
227.750,74.0932068,0.0000000
227.792,74.7275913,0.0000000
227.833,74.2634535,0.0000000
227.875,56.6298425,0.0000000
227.917,54.1642927,0.0000000
227.958,9.6402720,0.0000000
228.000,0.7420996,0.0000000
228.042,0.0311485,0.0000000
228.083,0.0311485,0.0000000
228.125,0.0311485,0.0000000
228.167,0.0311485,0.0000000
228.208,2.2539926,0.0000000
228.250,39.2717849,0.0000000
228.292,41.2985929,0.0000000
228.333,41.2683507,0.0000000
228.375,41.2625712,0.0000000
228.417,41.3072553,0.0000000
228.458,41.1271882,0.0000000
228.500,41.4081202,0.0000000
228.542,50.3608307,0.0000000
228.583,50.4760546,0.0000000
228.625,50.6993332,0.0000000
228.667,50.5135730,0.0000000
228.708,50.6734498,0.0000000
228.750,50.3782453,0.0000000
228.792,50.6518458,0.0000000
228.833,50.5279872,0.0000000
228.875,49.8840036,0.0000000
228.917,29.1725809,0.0000000
228.958,28.0316681,0.0000000
229.000,28.0143658,0.0000000
229.042,28.2304512,0.0000000
229.083,28.0403045,0.0000000
229.125,28.1786032,0.0000000
229.167,28.0644578,0.0000000
229.208,28.1818317,0.0000000
229.250,28.1267276,0.0000000
229.292,28.2218147,0.0000000
229.333,28.6061039,0.0000000
229.375,49.3168198,0.0000000
229.417,50.6719496,0.0000000
229.458,50.5983265,0.0000000
229.500,50.7281858,0.0000000
229.542,50.9877661,0.0000000
229.583,50.5030682,0.0000000
229.625,50.8793691,0.0000000
229.667,50.7411275,0.0000000
229.708,50.7282446,0.0000000
229.750,50.8275782,0.0000000
229.792,50.7887013,0.0000000
229.833,50.6288798,0.0000000
229.875,50.0193866,0.0000000
229.917,29.5946166,0.0000000
229.958,27.9279428,0.0000000
230.000,28.2390893,0.0000000
230.042,28.1742997,0.0000000
230.083,28.1426126,0.0000000
230.125,28.2635831,0.0000000
230.167,28.3874693,0.0000000
230.208,28.4609231,0.0000000
230.250,27.8904796,0.0000000
230.292,28.3543374,0.0000000
230.333,28.3140156,0.0000000
230.375,29.0198420,0.0000000
230.417,49.3323091,0.0000000
230.458,50.7858392,0.0000000
230.500,50.8577651,0.0000000
230.542,50.4152003,0.0000000
230.583,50.9716547,0.0000000
230.625,50.9327190,0.0000000
230.667,50.6418491,0.0000000
230.708,50.7282446,0.0000000
230.750,50.7917293,0.0000000
230.792,50.7354067,0.0000000
230.833,50.7557111,0.0000000
230.875,50.7426000,0.0000000
230.917,50.5668365,0.0000000
230.958,40.0657627,0.0000000
231.000,25.0930590,0.0000000
231.042,25.2975628,0.0000000
231.083,23.5199168,0.0000000
231.125,24.9114917,0.0000000
231.167,26.1301635,0.0000000
231.208,28.3514217,0.0000000
231.250,29.5455979,0.0000000
231.292,32.4872109,0.0000000
231.333,28.4724752,0.0000000
231.375,28.8411905,0.0000000
231.417,28.7649040,0.0000000
231.458,49.2357476,0.0000000
231.500,50.6720049,0.0000000
231.542,50.5593321,0.0000000
231.583,50.9345891,0.0000000
231.625,50.7339342,0.0000000
231.667,50.6717215,0.0000000
231.708,50.9039770,0.0000000
231.750,50.8841289,0.0000000
231.792,50.6155406,0.0000000
231.833,50.6849466,0.0000000
231.875,50.3727527,0.0000000
231.917,33.5267212,0.0000000
231.958,32.5562470,0.0000000
232.000,28.5372648,0.0000000
232.042,28.2495370,0.0000000
232.083,28.0903965,0.0000000
232.125,28.0619379,0.0000000
232.167,28.1267552,0.0000000
232.208,28.1699391,0.0000000
232.250,28.4047422,0.0000000
232.292,28.6093031,0.0000000
232.333,49.0413804,0.0000000
232.375,50.7527072,0.0000000
232.417,50.8550758,0.0000000
232.458,50.8376578,0.0000000
232.500,50.7253271,0.0000000
232.542,50.8808693,0.0000000
232.583,51.0538019,0.0000000
232.625,51.0709607,0.0000000
232.667,50.8867041,0.0000000
232.708,50.6591497,0.0000000
232.750,50.7757596,0.0000000
232.792,50.8723176,0.0000000
232.833,50.8347438,0.0000000
232.875,50.3911593,0.0000000
232.917,33.6538912,0.0000000
232.958,32.4237226,0.0000000
233.000,28.2791000,0.0000000
233.042,28.0593610,0.0000000
233.083,28.3860245,0.0000000
233.125,28.0558214,0.0000000
233.167,28.2131783,0.0000000
233.208,28.4194952,0.0000000
233.250,28.6175714,0.0000000
233.292,28.2247028,0.0000000
233.333,28.4335395,0.0000000
233.375,29.9449512,0.0000000
233.417,49.7583926,0.0000000
233.458,50.8016119,0.0000000
233.500,50.7281581,0.0000000
233.542,50.9010907,0.0000000
233.583,51.0148386,0.0000000
233.625,50.8261057,0.0000000
233.667,50.8031985,0.0000000
233.708,50.8290507,0.0000000
233.750,50.9600438,0.0000000
233.792,50.7542662,0.0000000
233.833,50.6417351,0.0000000
233.875,50.8146089,0.0000000
233.917,46.5220591,0.0000000
233.958,50.3679963,0.0000000
234.000,46.1908086,0.0000000
234.042,46.2483480,0.0000000
234.083,46.2915872,0.0000000
234.125,45.8018184,0.0000000
234.167,37.5462685,0.0000000
234.208,37.2984685,0.0000000
234.250,50.0915960,0.0000000
