$/MR Sac.-Trinity Lake/TRN-Spill Release/Flow/01Dec2015/1Hour/231.5.125.3.1/
      JDAY, Flow(cms)
129.667,0.0000
129.708,0.0000
129.750,0.0000
129.792,0.0000
129.833,0.0000
129.875,0.0000
129.917,0.0000
129.958,0.0000
130.000,0.0000
130.042,0.0000
130.083,0.0000
130.125,0.0000
130.167,0.0000
130.208,0.0000
130.250,0.0000
130.292,0.0000
130.333,0.0000
130.375,0.0000
130.417,0.0000
130.458,0.0000
130.500,0.0000
130.542,0.0000
130.583,0.0000
130.625,0.0000
130.667,0.0000
130.708,0.0000
130.750,0.0000
130.792,0.0000
130.833,0.0000
130.875,0.0000
130.917,0.0000
130.958,0.0000
131.000,0.0000
131.042,0.0000
131.083,0.0000
131.125,0.0000
131.167,0.0000
131.208,0.0000
131.250,0.0000
131.292,0.0000
131.333,0.0000
131.375,0.0000
131.417,0.0000
131.458,0.0000
131.500,0.0000
131.542,0.0000
131.583,0.0000
131.625,0.0000
131.667,0.0000
131.708,0.0000
131.750,0.0000
131.792,0.0000
131.833,0.0000
131.875,0.0000
131.917,0.0000
131.958,0.0000
132.000,0.0000
132.042,0.0000
132.083,0.0000
132.125,0.0000
132.167,0.0000
132.208,0.0000
132.250,0.0000
132.292,0.0000
132.333,0.0000
132.375,0.0000
132.417,0.0000
132.458,0.0000
132.500,0.0000
132.542,0.0000
132.583,0.0000
132.625,0.0000
132.667,0.0000
132.708,0.0000
132.750,0.0000
132.792,0.0000
132.833,0.0000
132.875,0.0000
132.917,0.0000
132.958,0.0000
133.000,0.0000
133.042,0.0000
133.083,0.0000
133.125,0.0000
133.167,0.0000
133.208,0.0000
133.250,0.0000
133.292,0.0000
133.333,0.0000
133.375,0.0000
133.417,0.0000
133.458,0.0000
133.500,0.0000
133.542,0.0000
133.583,0.0000
133.625,0.0000
133.667,0.0000
133.708,0.0000
133.750,0.0000
133.792,0.0000
133.833,0.0000
133.875,0.0000
133.917,0.0000
133.958,0.0000
134.000,0.0000
134.042,0.0000
134.083,0.0000
134.125,0.0000
134.167,0.0000
134.208,0.0000
134.250,0.0000
134.292,0.0000
134.333,0.0000
134.375,0.0000
134.417,0.0000
134.458,0.0000
134.500,0.0000
134.542,0.0000
134.583,0.0000
134.625,0.0000
134.667,0.0000
134.708,0.0000
134.750,0.0000
134.792,0.0000
134.833,0.0000
134.875,0.0000
134.917,0.0000
134.958,0.0000
135.000,0.0000
135.042,0.0000
135.083,0.0000
135.125,0.0000
135.167,0.0000
135.208,0.0000
135.250,0.0000
135.292,0.0000
135.333,0.0000
135.375,0.0000
135.417,0.0000
135.458,0.0000
135.500,0.0000
135.542,0.0000
135.583,0.0000
135.625,0.0000
135.667,0.0000
135.708,0.0000
135.750,0.0000
135.792,0.0000
135.833,0.0000
135.875,0.0000
135.917,0.0000
135.958,0.0000
136.000,0.0000
136.042,0.0000
136.083,0.0000
136.125,0.0000
136.167,0.0000
136.208,0.0000
136.250,0.0000
136.292,0.0000
136.333,0.0000
136.375,0.0000
136.417,0.0000
136.458,0.0000
136.500,0.0000
136.542,0.0000
136.583,0.0000
136.625,0.0000
136.667,0.0000
136.708,0.0000
136.750,0.0000
136.792,0.0000
136.833,0.0000
136.875,0.0000
136.917,0.0000
136.958,0.0000
137.000,0.0000
137.042,0.0000
137.083,0.0000
137.125,0.0000
137.167,0.0000
137.208,0.0000
137.250,0.0000
137.292,0.0000
137.333,0.0000
137.375,0.0000
137.417,0.0000
137.458,0.0000
137.500,0.0000
137.542,0.0000
137.583,0.0000
137.625,0.0000
137.667,0.0000
137.708,0.0000
137.750,0.0000
137.792,0.0000
137.833,0.0000
137.875,0.0000
137.917,0.0000
137.958,0.0000
138.000,0.0000
138.042,0.0000
138.083,0.0000
138.125,0.0000
138.167,0.0000
138.208,0.0000
138.250,0.0000
138.292,0.0000
138.333,0.0000
138.375,0.0000
138.417,0.0000
138.458,0.0000
138.500,0.0000
138.542,0.0000
138.583,0.0000
138.625,0.0000
138.667,0.0000
138.708,0.0000
138.750,0.0000
138.792,0.0000
138.833,0.0000
138.875,0.0000
138.917,0.0000
138.958,0.0000
139.000,0.0000
139.042,0.0000
139.083,0.0000
139.125,0.0000
139.167,0.0000
139.208,0.0000
139.250,0.0000
139.292,0.0000
139.333,0.0000
139.375,0.0000
139.417,0.0000
139.458,0.0000
139.500,0.0000
139.542,0.0000
139.583,0.0000
139.625,0.0000
139.667,0.0000
139.708,0.0000
139.750,0.0000
139.792,0.0000
139.833,0.0000
139.875,0.0000
139.917,0.0000
139.958,0.0000
140.000,0.0000
140.042,0.0000
140.083,0.0000
140.125,0.0000
140.167,0.0000
140.208,0.0000
140.250,0.0000
140.292,0.0000
140.333,0.0000
140.375,0.0000
140.417,0.0000
140.458,0.0000
140.500,0.0000
140.542,0.0000
140.583,0.0000
140.625,0.0000
140.667,0.0000
140.708,0.0000
140.750,0.0000
140.792,0.0000
140.833,0.0000
140.875,0.0000
140.917,0.0000
140.958,0.0000
141.000,0.0000
141.042,0.0000
141.083,0.0000
141.125,0.0000
141.167,0.0000
141.208,0.0000
141.250,0.0000
141.292,0.0000
141.333,0.0000
141.375,0.0000
141.417,0.0000
141.458,0.0000
141.500,0.0000
141.542,0.0000
141.583,0.0000
141.625,0.0000
141.667,0.0000
141.708,0.0000
141.750,0.0000
141.792,0.0000
141.833,0.0000
141.875,0.0000
141.917,0.0000
141.958,0.0000
142.000,0.0000
142.042,0.0000
142.083,0.0000
142.125,0.0000
142.167,0.0000
142.208,0.0000
142.250,0.0000
142.292,0.0000
142.333,0.0000
142.375,0.0000
142.417,0.0000
142.458,0.0000
142.500,0.0000
142.542,0.0000
142.583,0.0000
142.625,0.0000
142.667,0.0000
142.708,0.0000
142.750,0.0000
142.792,0.0000
142.833,0.0000
142.875,0.0000
142.917,0.0000
142.958,0.0000
143.000,0.0000
143.042,0.0000
143.083,0.0000
143.125,0.0000
143.167,0.0000
143.208,0.0000
143.250,0.0000
143.292,0.0000
143.333,0.0000
143.375,0.0000
143.417,0.0000
143.458,0.0000
143.500,0.0000
143.542,0.0000
143.583,0.0000
143.625,0.0000
143.667,0.0000
143.708,0.0000
143.750,0.0000
143.792,0.0000
143.833,0.0000
143.875,0.0000
143.917,0.0000
143.958,0.0000
144.000,0.0000
144.042,0.0000
144.083,0.0000
144.125,0.0000
144.167,0.0000
144.208,0.0000
144.250,0.0000
144.292,0.0000
144.333,0.0000
144.375,0.0000
144.417,0.0000
144.458,0.0000
144.500,0.0000
144.542,0.0000
144.583,0.0000
144.625,0.0000
144.667,0.0000
144.708,0.0000
144.750,0.0000
144.792,0.0000
144.833,0.0000
144.875,0.0000
144.917,0.0000
144.958,0.0000
145.000,0.0000
145.042,0.0000
145.083,0.0000
145.125,0.0000
145.167,0.0000
145.208,0.0000
145.250,0.0000
145.292,0.0000
145.333,0.0000
145.375,0.0000
145.417,0.0000
145.458,0.0000
145.500,0.0000
145.542,0.0000
145.583,0.0000
145.625,0.0000
145.667,0.0000
145.708,0.0000
145.750,0.0000
145.792,0.0000
145.833,0.0000
145.875,0.0000
145.917,0.0000
145.958,0.0000
146.000,0.0000
146.042,0.0000
146.083,0.0000
146.125,0.0000
146.167,0.0000
146.208,0.0000
146.250,0.0000
146.292,0.0000
146.333,0.0000
146.375,0.0000
146.417,0.0000
146.458,0.0000
146.500,0.0000
146.542,0.0000
146.583,0.0000
146.625,0.0000
146.667,0.0000
146.708,0.0000
146.750,0.0000
146.792,0.0000
146.833,0.0000
146.875,0.0000
146.917,0.0000
146.958,0.0000
147.000,0.0000
147.042,0.0000
147.083,0.0000
147.125,0.0000
147.167,0.0000
147.208,0.0000
147.250,0.0000
147.292,0.0000
147.333,0.0000
147.375,0.0000
147.417,0.0000
147.458,0.0000
147.500,0.0000
147.542,0.0000
147.583,0.0000
147.625,0.0000
147.667,0.0000
147.708,0.0000
147.750,0.0000
147.792,0.0000
147.833,0.0000
147.875,0.0000
147.917,0.0000
147.958,0.0000
148.000,0.0000
148.042,0.0000
148.083,0.0000
148.125,0.0000
148.167,0.0000
148.208,0.0000
148.250,0.0000
148.292,0.0000
148.333,0.0000
148.375,0.0000
148.417,0.0000
148.458,0.0000
148.500,0.0000
148.542,0.0000
148.583,0.0000
148.625,0.0000
148.667,0.0000
148.708,0.0000
148.750,0.0000
148.792,0.0000
148.833,0.0000
148.875,0.0000
148.917,0.0000
148.958,0.0000
149.000,0.0000
149.042,0.0000
149.083,0.0000
149.125,0.0000
149.167,0.0000
149.208,0.0000
149.250,0.0000
149.292,0.0000
149.333,0.0000
149.375,0.0000
149.417,0.0000
149.458,0.0000
149.500,0.0000
149.542,0.0000
149.583,0.0000
149.625,0.0000
149.667,0.0000
149.708,0.0000
149.750,0.0000
149.792,0.0000
149.833,0.0000
149.875,0.0000
149.917,0.0000
149.958,0.0000
150.000,0.0000
150.042,0.0000
150.083,0.0000
150.125,0.0000
150.167,0.0000
150.208,0.0000
150.250,0.0000
150.292,0.0000
150.333,0.0000
150.375,0.0000
150.417,0.0000
150.458,0.0000
150.500,0.0000
150.542,0.0000
150.583,0.0000
150.625,0.0000
150.667,0.0000
150.708,0.0000
150.750,0.0000
150.792,0.0000
150.833,0.0000
150.875,0.0000
150.917,0.0000
150.958,0.0000
151.000,0.0000
151.042,0.0000
151.083,0.0000
151.125,0.0000
151.167,0.0000
151.208,0.0000
151.250,0.0000
151.292,0.0000
151.333,0.0000
151.375,0.0000
151.417,0.0000
151.458,0.0000
151.500,0.0000
151.542,0.0000
151.583,0.0000
151.625,0.0000
151.667,0.0000
151.708,0.0000
151.750,0.0000
151.792,0.0000
151.833,0.0000
151.875,0.0000
151.917,0.0000
151.958,0.0000
152.000,0.0000
152.042,0.0000
152.083,0.0000
152.125,0.0000
152.167,0.0000
152.208,0.0000
152.250,0.0000
152.292,0.0000
152.333,0.0000
152.375,0.0000
152.417,0.0000
152.458,0.0000
152.500,0.0000
152.542,0.0000
152.583,0.0000
152.625,0.0000
152.667,0.0000
152.708,0.0000
152.750,0.0000
152.792,0.0000
152.833,0.0000
152.875,0.0000
152.917,0.0000
152.958,0.0000
153.000,0.0000
153.042,0.0000
153.083,0.0000
153.125,0.0000
153.167,0.0000
153.208,0.0000
153.250,0.0000
153.292,0.0000
153.333,0.0000
153.375,0.0000
153.417,0.0000
153.458,0.0000
153.500,0.0000
153.542,0.0000
153.583,0.0000
153.625,0.0000
153.667,0.0000
153.708,0.0000
153.750,0.0000
153.792,0.0000
153.833,0.0000
153.875,0.0000
153.917,0.0000
153.958,0.0000
154.000,0.0000
154.042,0.0000
154.083,0.0000
154.125,0.0000
154.167,0.0000
154.208,0.0000
154.250,0.0000
154.292,0.0000
154.333,0.0000
154.375,0.0000
154.417,0.0000
154.458,0.0000
154.500,0.0000
154.542,0.0000
154.583,0.0000
154.625,0.0000
154.667,0.0000
154.708,0.0000
154.750,0.0000
154.792,0.0000
154.833,0.0000
154.875,0.0000
154.917,0.0000
154.958,0.0000
155.000,0.0000
155.042,0.0000
155.083,0.0000
155.125,0.0000
155.167,0.0000
155.208,0.0000
155.250,0.0000
155.292,0.0000
155.333,0.0000
155.375,0.0000
155.417,0.0000
155.458,0.0000
155.500,0.0000
155.542,0.0000
155.583,0.0000
155.625,0.0000
155.667,0.0000
155.708,0.0000
155.750,0.0000
155.792,0.0000
155.833,0.0000
155.875,0.0000
155.917,0.0000
155.958,0.0000
156.000,0.0000
156.042,0.0000
156.083,0.0000
156.125,0.0000
156.167,0.0000
156.208,0.0000
156.250,0.0000
156.292,0.0000
156.333,0.0000
156.375,0.0000
156.417,0.0000
156.458,0.0000
156.500,0.0000
156.542,0.0000
156.583,0.0000
156.625,0.0000
156.667,0.0000
156.708,0.0000
156.750,0.0000
156.792,0.0000
156.833,0.0000
156.875,0.0000
156.917,0.0000
156.958,0.0000
157.000,0.0000
157.042,0.0000
157.083,0.0000
157.125,0.0000
157.167,0.0000
157.208,0.0000
157.250,0.0000
157.292,0.0000
157.333,0.0000
157.375,0.0000
157.417,0.0000
157.458,0.0000
157.500,0.0000
157.542,0.0000
157.583,0.0000
157.625,0.0000
157.667,0.0000
157.708,0.0000
157.750,0.0000
157.792,0.0000
157.833,0.0000
157.875,0.0000
157.917,0.0000
157.958,0.0000
158.000,0.0000
158.042,0.0000
158.083,0.0000
158.125,0.0000
158.167,0.0000
158.208,0.0000
158.250,0.0000
158.292,0.0000
158.333,0.0000
158.375,0.0000
158.417,0.0000
158.458,0.0000
158.500,0.0000
158.542,0.0000
158.583,0.0000
158.625,0.0000
158.667,0.0000
158.708,0.0000
158.750,0.0000
158.792,0.0000
158.833,0.0000
158.875,0.0000
158.917,0.0000
158.958,0.0000
159.000,0.0000
159.042,0.0000
159.083,0.0000
159.125,0.0000
159.167,0.0000
159.208,0.0000
159.250,0.0000
159.292,0.0000
159.333,0.0000
159.375,0.0000
159.417,0.0000
159.458,0.0000
159.500,0.0000
159.542,0.0000
159.583,0.0000
159.625,0.0000
159.667,0.0000
159.708,0.0000
159.750,0.0000
159.792,0.0000
159.833,0.0000
159.875,0.0000
159.917,0.0000
159.958,0.0000
160.000,0.0000
160.042,0.0000
160.083,0.0000
160.125,0.0000
160.167,0.0000
160.208,0.0000
160.250,0.0000
160.292,0.0000
160.333,0.0000
160.375,0.0000
160.417,0.0000
160.458,0.0000
160.500,0.0000
160.542,0.0000
160.583,0.0000
160.625,0.0000
160.667,0.0000
160.708,0.0000
160.750,0.0000
160.792,0.0000
160.833,0.0000
160.875,0.0000
160.917,0.0000
160.958,0.0000
161.000,0.0000
161.042,0.0000
161.083,0.0000
161.125,0.0000
161.167,0.0000
161.208,0.0000
161.250,0.0000
161.292,0.0000
161.333,0.0000
161.375,0.0000
161.417,0.0000
161.458,0.0000
161.500,0.0000
161.542,0.0000
161.583,0.0000
161.625,0.0000
161.667,0.0000
161.708,0.0000
161.750,0.0000
161.792,0.0000
161.833,0.0000
161.875,0.0000
161.917,0.0000
161.958,0.0000
162.000,0.0000
162.042,0.0000
162.083,0.0000
162.125,0.0000
162.167,0.0000
162.208,0.0000
162.250,0.0000
162.292,0.0000
162.333,0.0000
162.375,0.0000
162.417,0.0000
162.458,0.0000
162.500,0.0000
162.542,0.0000
162.583,0.0000
162.625,0.0000
162.667,0.0000
162.708,0.0000
162.750,0.0000
162.792,0.0000
162.833,0.0000
162.875,0.0000
162.917,0.0000
162.958,0.0000
163.000,0.0000
163.042,0.0000
163.083,0.0000
163.125,0.0000
163.167,0.0000
163.208,0.0000
163.250,0.0000
163.292,0.0000
163.333,0.0000
163.375,0.0000
163.417,0.0000
163.458,0.0000
163.500,0.0000
163.542,0.0000
163.583,0.0000
163.625,0.0000
163.667,0.0000
163.708,0.0000
163.750,0.0000
163.792,0.0000
163.833,0.0000
163.875,0.0000
163.917,0.0000
163.958,0.0000
164.000,0.0000
164.042,0.0000
164.083,0.0000
164.125,0.0000
164.167,0.0000
164.208,0.0000
164.250,0.0000
164.292,0.0000
164.333,0.0000
164.375,0.0000
164.417,0.0000
164.458,0.0000
164.500,0.0000
164.542,0.0000
164.583,0.0000
164.625,0.0000
164.667,0.0000
164.708,0.0000
164.750,0.0000
164.792,0.0000
164.833,0.0000
164.875,0.0000
164.917,0.0000
164.958,0.0000
165.000,0.0000
165.042,0.0000
165.083,0.0000
165.125,0.0000
165.167,0.0000
165.208,0.0000
165.250,0.0000
165.292,0.0000
165.333,0.0000
165.375,0.0000
165.417,0.0000
165.458,0.0000
165.500,0.0000
165.542,0.0000
165.583,0.0000
165.625,0.0000
165.667,0.0000
165.708,0.0000
165.750,0.0000
165.792,0.0000
165.833,0.0000
165.875,0.0000
165.917,0.0000
165.958,0.0000
166.000,0.0000
166.042,0.0000
166.083,0.0000
166.125,0.0000
166.167,0.0000
166.208,0.0000
166.250,0.0000
166.292,0.0000
166.333,0.0000
166.375,0.0000
166.417,0.0000
166.458,0.0000
166.500,0.0000
166.542,0.0000
166.583,0.0000
166.625,0.0000
166.667,0.0000
166.708,0.0000
166.750,0.0000
166.792,0.0000
166.833,0.0000
166.875,0.0000
166.917,0.0000
166.958,0.0000
167.000,0.0000
167.042,0.0000
167.083,0.0000
167.125,0.0000
167.167,0.0000
167.208,0.0000
167.250,0.0000
167.292,0.0000
167.333,0.0000
167.375,0.0000
167.417,0.0000
167.458,0.0000
167.500,0.0000
167.542,0.0000
167.583,0.0000
167.625,0.0000
167.667,0.0000
167.708,0.0000
167.750,0.0000
167.792,0.0000
167.833,0.0000
167.875,0.0000
167.917,0.0000
167.958,0.0000
168.000,0.0000
168.042,0.0000
168.083,0.0000
168.125,0.0000
168.167,0.0000
168.208,0.0000
168.250,0.0000
168.292,0.0000
168.333,0.0000
168.375,0.0000
168.417,0.0000
168.458,0.0000
168.500,0.0000
168.542,0.0000
168.583,0.0000
168.625,0.0000
168.667,0.0000
168.708,0.0000
168.750,0.0000
168.792,0.0000
168.833,0.0000
168.875,0.0000
168.917,0.0000
168.958,0.0000
169.000,0.0000
169.042,0.0000
169.083,0.0000
169.125,0.0000
169.167,0.0000
169.208,0.0000
169.250,0.0000
169.292,0.0000
169.333,0.0000
169.375,0.0000
169.417,0.0000
169.458,0.0000
169.500,0.0000
169.542,0.0000
169.583,0.0000
169.625,0.0000
169.667,0.0000
169.708,0.0000
169.750,0.0000
169.792,0.0000
169.833,0.0000
169.875,0.0000
169.917,0.0000
169.958,0.0000
170.000,0.0000
170.042,0.0000
170.083,0.0000
170.125,0.0000
170.167,0.0000
170.208,0.0000
170.250,0.0000
170.292,0.0000
170.333,0.0000
170.375,0.0000
170.417,0.0000
170.458,0.0000
170.500,0.0000
170.542,0.0000
170.583,0.0000
170.625,0.0000
170.667,0.0000
170.708,0.0000
170.750,0.0000
170.792,0.0000
170.833,0.0000
170.875,0.0000
170.917,0.0000
170.958,0.0000
171.000,0.0000
171.042,0.0000
171.083,0.0000
171.125,0.0000
171.167,0.0000
171.208,0.0000
171.250,0.0000
171.292,0.0000
171.333,0.0000
171.375,0.0000
171.417,0.0000
171.458,0.0000
171.500,0.0000
171.542,0.0000
171.583,0.0000
171.625,0.0000
171.667,0.0000
171.708,0.0000
171.750,0.0000
171.792,0.0000
171.833,0.0000
171.875,0.0000
171.917,0.0000
171.958,0.0000
172.000,0.0000
172.042,0.0000
172.083,0.0000
172.125,0.0000
172.167,0.0000
172.208,0.0000
172.250,0.0000
172.292,0.0000
172.333,0.0000
172.375,0.0000
172.417,0.0000
172.458,0.0000
172.500,0.0000
172.542,0.0000
172.583,0.0000
172.625,0.0000
172.667,0.0000
172.708,0.0000
172.750,0.0000
172.792,0.0000
172.833,0.0000
172.875,0.0000
172.917,0.0000
172.958,0.0000
173.000,0.0000
173.042,0.0000
173.083,0.0000
173.125,0.0000
173.167,0.0000
173.208,0.0000
173.250,0.0000
173.292,0.0000
173.333,0.0000
173.375,0.0000
173.417,0.0000
173.458,0.0000
173.500,0.0000
173.542,0.0000
173.583,0.0000
173.625,0.0000
173.667,0.0000
173.708,0.0000
173.750,0.0000
173.792,0.0000
173.833,0.0000
173.875,0.0000
173.917,0.0000
173.958,0.0000
174.000,0.0000
174.042,0.0000
174.083,0.0000
174.125,0.0000
174.167,0.0000
174.208,0.0000
174.250,0.0000
174.292,0.0000
174.333,0.0000
174.375,0.0000
174.417,0.0000
174.458,0.0000
174.500,0.0000
174.542,0.0000
174.583,0.0000
174.625,0.0000
174.667,0.0000
174.708,0.0000
174.750,0.0000
174.792,0.0000
174.833,0.0000
174.875,0.0000
174.917,0.0000
174.958,0.0000
175.000,0.0000
175.042,0.0000
175.083,0.0000
175.125,0.0000
175.167,0.0000
175.208,0.0000
175.250,0.0000
175.292,0.0000
175.333,0.0000
175.375,0.0000
175.417,0.0000
175.458,0.0000
175.500,0.0000
175.542,0.0000
175.583,0.0000
175.625,0.0000
175.667,0.0000
175.708,0.0000
175.750,0.0000
175.792,0.0000
175.833,0.0000
175.875,0.0000
175.917,0.0000
175.958,0.0000
176.000,0.0000
176.042,0.0000
176.083,0.0000
176.125,0.0000
176.167,0.0000
176.208,0.0000
176.250,0.0000
176.292,0.0000
176.333,0.0000
176.375,0.0000
176.417,0.0000
176.458,0.0000
176.500,0.0000
176.542,0.0000
176.583,0.0000
176.625,0.0000
176.667,0.0000
176.708,0.0000
176.750,0.0000
176.792,0.0000
176.833,0.0000
176.875,0.0000
176.917,0.0000
176.958,0.0000
177.000,0.0000
177.042,0.0000
177.083,0.0000
177.125,0.0000
177.167,0.0000
177.208,0.0000
177.250,0.0000
177.292,0.0000
177.333,0.0000
177.375,0.0000
177.417,0.0000
177.458,0.0000
177.500,0.0000
177.542,0.0000
177.583,0.0000
177.625,0.0000
177.667,0.0000
177.708,0.0000
177.750,0.0000
177.792,0.0000
177.833,0.0000
177.875,0.0000
177.917,0.0000
177.958,0.0000
178.000,0.0000
178.042,0.0000
178.083,0.0000
178.125,0.0000
178.167,0.0000
178.208,0.0000
178.250,0.0000
178.292,0.0000
178.333,0.0000
178.375,0.0000
178.417,0.0000
178.458,0.0000
178.500,0.0000
178.542,0.0000
178.583,0.0000
178.625,0.0000
178.667,0.0000
178.708,0.0000
178.750,0.0000
178.792,0.0000
178.833,0.0000
178.875,0.0000
178.917,0.0000
178.958,0.0000
179.000,0.0000
179.042,0.0000
179.083,0.0000
179.125,0.0000
179.167,0.0000
179.208,0.0000
179.250,0.0000
179.292,0.0000
179.333,0.0000
179.375,0.0000
179.417,0.0000
179.458,0.0000
179.500,0.0000
179.542,0.0000
179.583,0.0000
179.625,0.0000
179.667,0.0000
179.708,0.0000
179.750,0.0000
179.792,0.0000
179.833,0.0000
179.875,0.0000
179.917,0.0000
179.958,0.0000
180.000,0.0000
180.042,0.0000
180.083,0.0000
180.125,0.0000
180.167,0.0000
180.208,0.0000
180.250,0.0000
180.292,0.0000
180.333,0.0000
180.375,0.0000
180.417,0.0000
180.458,0.0000
180.500,0.0000
180.542,0.0000
180.583,0.0000
180.625,0.0000
180.667,0.0000
180.708,0.0000
180.750,0.0000
180.792,0.0000
180.833,0.0000
180.875,0.0000
180.917,0.0000
180.958,0.0000
181.000,0.0000
181.042,0.0000
181.083,0.0000
181.125,0.0000
181.167,0.0000
181.208,0.0000
181.250,0.0000
181.292,0.0000
181.333,0.0000
181.375,0.0000
181.417,0.0000
181.458,0.0000
181.500,0.0000
181.542,0.0000
181.583,0.0000
181.625,0.0000
181.667,0.0000
181.708,0.0000
181.750,0.0000
181.792,0.0000
181.833,0.0000
181.875,0.0000
181.917,0.0000
181.958,0.0000
182.000,0.0000
182.042,0.0000
182.083,0.0000
182.125,0.0000
182.167,0.0000
182.208,0.0000
182.250,0.0000
182.292,0.0000
182.333,0.0000
182.375,0.0000
182.417,0.0000
182.458,0.0000
182.500,0.0000
182.542,0.0000
182.583,0.0000
182.625,0.0000
182.667,0.0000
182.708,0.0000
182.750,0.0000
182.792,0.0000
182.833,0.0000
182.875,0.0000
182.917,0.0000
182.958,0.0000
183.000,0.0000
183.042,0.0000
183.083,0.0000
183.125,0.0000
183.167,0.0000
183.208,0.0000
183.250,0.0000
183.292,0.0000
183.333,0.0000
183.375,0.0000
183.417,0.0000
183.458,0.0000
183.500,0.0000
183.542,0.0000
183.583,0.0000
183.625,0.0000
183.667,0.0000
183.708,0.0000
183.750,0.0000
183.792,0.0000
183.833,0.0000
183.875,0.0000
183.917,0.0000
183.958,0.0000
184.000,0.0000
184.042,0.0000
184.083,0.0000
184.125,0.0000
184.167,0.0000
184.208,0.0000
184.250,0.0000
184.292,0.0000
184.333,0.0000
184.375,0.0000
184.417,0.0000
184.458,0.0000
184.500,0.0000
184.542,0.0000
184.583,0.0000
184.625,0.0000
184.667,0.0000
184.708,0.0000
184.750,0.0000
184.792,0.0000
184.833,0.0000
184.875,0.0000
184.917,0.0000
184.958,0.0000
185.000,0.0000
185.042,0.0000
185.083,0.0000
185.125,0.0000
185.167,0.0000
185.208,0.0000
185.250,0.0000
185.292,0.0000
185.333,0.0000
185.375,0.0000
185.417,0.0000
185.458,0.0000
185.500,0.0000
185.542,0.0000
185.583,0.0000
185.625,0.0000
185.667,0.0000
185.708,0.0000
185.750,0.0000
185.792,0.0000
185.833,0.0000
185.875,0.0000
185.917,0.0000
185.958,0.0000
186.000,0.0000
186.042,0.0000
186.083,0.0000
186.125,0.0000
186.167,0.0000
186.208,0.0000
186.250,0.0000
186.292,0.0000
186.333,0.0000
186.375,0.0000
186.417,0.0000
186.458,0.0000
186.500,0.0000
186.542,0.0000
186.583,0.0000
186.625,0.0000
186.667,0.0000
186.708,0.0000
186.750,0.0000
186.792,0.0000
186.833,0.0000
186.875,0.0000
186.917,0.0000
186.958,0.0000
187.000,0.0000
187.042,0.0000
187.083,0.0000
187.125,0.0000
187.167,0.0000
187.208,0.0000
187.250,0.0000
187.292,0.0000
187.333,0.0000
187.375,0.0000
187.417,0.0000
187.458,0.0000
187.500,0.0000
187.542,0.0000
187.583,0.0000
187.625,0.0000
187.667,0.0000
187.708,0.0000
187.750,0.0000
187.792,0.0000
187.833,0.0000
187.875,0.0000
187.917,0.0000
187.958,0.0000
188.000,0.0000
188.042,0.0000
188.083,0.0000
188.125,0.0000
188.167,0.0000
188.208,0.0000
188.250,0.0000
188.292,0.0000
188.333,0.0000
188.375,0.0000
188.417,0.0000
188.458,0.0000
188.500,0.0000
188.542,0.0000
188.583,0.0000
188.625,0.0000
188.667,0.0000
188.708,0.0000
188.750,0.0000
188.792,0.0000
188.833,0.0000
188.875,0.0000
188.917,0.0000
188.958,0.0000
189.000,0.0000
189.042,0.0000
189.083,0.0000
189.125,0.0000
189.167,0.0000
189.208,0.0000
189.250,0.0000
189.292,0.0000
189.333,0.0000
189.375,0.0000
189.417,0.0000
189.458,0.0000
189.500,0.0000
189.542,0.0000
189.583,0.0000
189.625,0.0000
189.667,0.0000
189.708,0.0000
189.750,0.0000
189.792,0.0000
189.833,0.0000
189.875,0.0000
189.917,0.0000
189.958,0.0000
190.000,0.0000
190.042,0.0000
190.083,0.0000
190.125,0.0000
190.167,0.0000
190.208,0.0000
190.250,0.0000
190.292,0.0000
190.333,0.0000
190.375,0.0000
190.417,0.0000
190.458,0.0000
190.500,0.0000
190.542,0.0000
190.583,0.0000
190.625,0.0000
190.667,0.0000
190.708,0.0000
190.750,0.0000
190.792,0.0000
190.833,0.0000
190.875,0.0000
190.917,0.0000
190.958,0.0000
191.000,0.0000
191.042,0.0000
191.083,0.0000
191.125,0.0000
191.167,0.0000
191.208,0.0000
191.250,0.0000
191.292,0.0000
191.333,0.0000
191.375,0.0000
191.417,0.0000
191.458,0.0000
191.500,0.0000
191.542,0.0000
191.583,0.0000
191.625,0.0000
191.667,0.0000
191.708,0.0000
191.750,0.0000
191.792,0.0000
191.833,0.0000
191.875,0.0000
191.917,0.0000
191.958,0.0000
192.000,0.0000
192.042,0.0000
192.083,0.0000
192.125,0.0000
192.167,0.0000
192.208,0.0000
192.250,0.0000
192.292,0.0000
192.333,0.0000
192.375,0.0000
192.417,0.0000
192.458,0.0000
192.500,0.0000
192.542,0.0000
192.583,0.0000
192.625,0.0000
192.667,0.0000
192.708,0.0000
192.750,0.0000
192.792,0.0000
192.833,0.0000
192.875,0.0000
192.917,0.0000
192.958,0.0000
193.000,0.0000
193.042,0.0000
193.083,0.0000
193.125,0.0000
193.167,0.0000
193.208,0.0000
193.250,0.0000
193.292,0.0000
193.333,0.0000
193.375,0.0000
193.417,0.0000
193.458,0.0000
193.500,0.0000
193.542,0.0000
193.583,0.0000
193.625,0.0000
193.667,0.0000
193.708,0.0000
193.750,0.0000
193.792,0.0000
193.833,0.0000
193.875,0.0000
193.917,0.0000
193.958,0.0000
194.000,0.0000
194.042,0.0000
194.083,0.0000
194.125,0.0000
