$Lewiston met year 2016 combined Redding and TrinityCamp Tair and Tdew YC 03/14/23,,,,,,
",,,",,,,,,
Julian Date,Air Temp,Dewpoint Temp,Wind Speed,Wind Direction,Cloud Cover,Short radiation
205.708,34.35,7.41,5,6.038839212,1,401.9
205.75,33.24,7.97,6,4.450589593,1,225.94
205.792,29.9,9.95,3,1.745329252,1,61.95
205.833,27.68,9.96,5,3.647738137,1,1.05
205.875,26.01,10.2,2,3.246312409,1,0
205.917,24.35,10.26,4,3.298672286,1,0
205.958,23.24,9.62,3,2.530727415,1,0
206,22.12,9.64,3,3.385938749,1,0
206.042,21.57,9.47,2,4.817108736,1,0
206.083,21.01,9.28,0,3.665191429,1,0
206.125,19.9,9.47,2,3.735004599,1,0
206.167,18.79,10.1,2,5.602506899,1,0
206.208,19.35,10.36,0,6.143558967,1,6.97
206.25,21.01,11.35,2,6.073745797,1,126.91
206.292,23.24,9.97,2,0.052359878,1,299.85
206.333,25.46,12.32,4,1.79768913,1,478.84
206.375,28.24,11.75,4,1.93731547,1,640.73
206.417,30.46,10.93,4,2.199114858,1,753.7
206.458,34.35,11.49,5,1.727875959,1,868.64
206.5,34.9,3.46,6,3.438298626,1,909.67
206.542,36.57,2.58,5,1.099557429,1,901.65
206.583,37.12,3,5,2.914699851,1,838.66
206.625,37.68,3.43,7,1.064650844,1,725.69
206.667,36.57,3.71,8,2.024581932,1,576.81
206.708,34.9,6.24,9,2.321287905,1,397.83
206.75,34.35,6.62,8,2.757620218,1,220.94
206.792,31.57,9.15,5,3.909537524,1,59.04
206.833,29.9,7.75,5,3.455751919,1,1.05
206.875,28.24,5.76,6,3.333578871,1,0
206.917,26.57,8.53,3,3.193952531,1,0
206.958,24.9,8.4,3,2.984513021,1,0
207,24.35,7.91,4,3.665191429,1,0
207.042,23.24,9.62,3,5.515240436,1,0
207.083,23.24,9.62,3,3.001966313,1,0
207.125,21.57,9.79,2,3.403392041,1,0
207.167,21.01,9.59,2,5.742133239,1,0
207.208,19.9,10.04,4,5.881759579,1,6.04
207.25,23.24,10.32,2,1.762782545,1,115.99
207.292,23.79,12.13,3,6.073745797,1,285.91
207.333,26.57,12.61,3,2.251474735,1,461.87
207.375,29.9,13.21,4,1.762782545,1,623.76
207.417,32.68,12.32,4,2.164208272,1,750.68
207.458,34.35,11.49,4,3.263765701,1,846.68
207.5,35.46,9.79,8,2.234021443,1,883.64
207.542,36.57,6.69,5,2.949606436,1,876.66
207.583,37.68,5.63,4,2.303834613,1,819.72
207.625,36.57,6.69,9,2.391101075,1,704.77
207.667,36.01,7.96,9,2.268928028,1,551.82
207.708,34.9,7.07,9,2.303834613,1,387.83
207.75,34.35,7.41,7,2.513274123,1,200.95
207.792,31.57,8.55,6,3.909537524,1,54.97
207.833,29.35,7.86,1,2.687807048,1,1.05
207.875,28.79,6.82,1,2.565634,1,0
207.917,27.68,7.53,1,2.391101075,1,0
207.958,26.57,8.07,1,4.241150082,1,0
208,25.46,8.46,4,2.792526803,1,0
208.042,24.35,9.13,0,5.026548246,1,0
208.083,23.79,9.76,3,3.630284844,1,0
208.125,22.68,10.15,2,3.159045946,1,0
208.167,21.57,9.79,1,3.054326191,1,0
208.208,21.57,10.1,0,2.024581932,1,6.04
208.25,23.79,11.15,1,0.593411946,1,111.92
208.292,24.9,12.16,2,0.017453293,1,281.96
208.333,27.68,13.24,3,1.93731547,1,458.85
208.375,30.46,13.27,2,4.852015321,1,609.82
208.417,32.68,13.34,5,1.850049007,1,747.77
208.458,34.9,11.95,6,2.059488517,1,854.7
208.5,36.01,8.76,6,4.066617157,1,877.71
208.542,37.68,5.63,5,3.769911184,1,875.73
208.583,39.35,5.86,4,0.802851456,1,824.71
208.625,38.79,0.25,8,1.745329252,1,722.79
208.667,38.24,1.3,9,1.919862177,1,574.84
208.708,37.68,2.21,6,2.35619449,1,399.8
208.75,36.57,8.41,6,2.949606436,1,221.87
208.792,33.24,8.66,5,3.525565089,1,56.02
208.833,31.57,8.55,5,3.298672286,1,1.05
208.875,31.01,8.68,3,3.211405824,1,0
208.917,29.9,7.75,4,2.932153143,1,0
208.958,28.24,9.02,2,3.193952531,1,0
209,27.12,9.91,2,2.705260341,1,0
209.042,25.46,9.31,4,5.654866776,1,0
209.083,24.9,10,3,5.619960191,1,0
209.125,23.79,9.39,2,0.191986218,1,0
209.167,23.79,9.76,0,1.954768762,1,0
209.208,21.57,10.71,4,5.515240436,1,5
209.25,23.24,10.98,4,5.689773362,1,110.99
209.292,25.46,11.97,4,5.707226654,1,281.96
209.333,29.35,13.96,2,0.401425728,1,462.8
209.375,31.57,14.24,4,1.8675023,1,618.77
209.417,34.9,13.12,5,1.099557429,1,735.69
209.458,36.01,7.96,6,2.164208272,1,858.65
209.5,37.12,7.13,7,3.124139361,1,872.71
209.542,37.68,6.63,6,2.844886681,1,879.69
209.583,37.68,7.57,9,2.07694181,1,811.7
209.625,38.24,8.01,10,2.21656815,1,701.75
209.667,37.12,7.13,11,2.164208272,1,552.75
209.708,36.57,6.69,8,2.391101075,1,378.88
209.75,35.46,6.69,6,2.635447171,1,202.92
209.792,33.79,6.17,7,2.565634,1,49.98
209.833,32.68,7.51,6,2.792526803,1,1.05
209.875,30.46,8.22,3,2.932153143,1,0
209.917,28.79,9.5,2,5.497787144,1,0
209.958,28.24,9.98,2,5.567600314,1,0
210,26.57,9.86,4,5.532693729,1,0
210.042,26.57,9.86,3,5.515240436,1,0
210.083,26.01,10.2,3,5.934119457,1,0
210.125,25.46,10.11,5,6.143558967,1,0
210.167,23.79,10.47,5,5.427973974,1,0
210.208,24.35,10.62,5,5.532693729,1,5
210.25,24.35,10.62,6,5.637413484,1,101
210.292,25.46,11.25,6,5.689773362,1,271.96
210.333,29.9,12.34,3,0.261799388,1,451.87
210.375,32.12,12.36,4,0.052359878,1,615.75
210.417,36.01,10.94,5,1.064650844,1,741.73
210.458,37.68,10.11,5,0.767944871,1,853.65
210.5,38.24,7.07,6,2.775073511,1,881.66
210.542,39.9,5.13,4,3.176499239,1,866.67
210.583,39.9,3.89,8,1.972222055,1,810.77
210.625,39.35,4.71,8,2.391101075,1,696.75
210.667,39.9,6.29,5,2.443460953,1,546.83
210.708,38.24,6.07,6,2.338741198,1,371.91
210.75,37.12,5.19,5,2.827433388,1,196.88
210.792,34.9,4.44,5,2.897246558,1,46.95
210.833,33.79,5.35,4,2.094395102,1,1.05
210.875,31.57,8.55,4,5.480333851,1,0
210.917,29.9,8.33,4,5.497787144,1,0
210.958,29.9,7.15,3,5.497787144,1,0
211,28.24,7.47,4,5.445427266,2,0
211.042,26.57,8.53,5,5.567600314,2,0
211.083,26.01,9.37,4,5.427973974,2,0
211.125,26.01,8.05,4,5.672320069,2,0
211.167,25.46,8.46,4,5.550147021,2,0
211.208,24.9,9.22,2,5.131268001,2,5
211.25,25.46,9.71,3,5.829399702,2,102.97
211.292,27.12,10.77,3,5.654866776,2,269.87
211.333,29.9,12.34,3,5.550147021,2,436.88
211.375,33.24,13.32,2,6.16101226,2,574.84
211.417,36.01,13.48,5,2.129301687,2,721.74
211.458,38.24,11.34,5,2.00712864,2,803.68
211.5,39.35,10.65,6,2.670353756,2,846.68
211.542,39.9,9.33,6,5.026548246,2,838.66
211.583,41.01,10.21,4,2.478367538,2,775.67
211.625,39.35,9.79,11,2.181661565,2,673.74
211.667,38.79,8.45,12,2.164208272,2,530.79
211.708,37.68,7.57,8,2.373647783,2,353.9
211.75,36.57,8.41,7,2.827433388,2,160.97
211.792,34.35,10.24,5,3.106686069,2,36.96
211.833,32.68,8.19,7,3.420845334,2,1.05
211.875,32.12,8.38,2,1.535889742,2,0
211.917,31.01,9.26,1,2.949606436,2,0
211.958,29.35,9.98,2,5.358160804,2,0
212,27.68,11.26,3,5.532693729,1,0
212.042,27.68,10.84,4,5.480333851,1,0
212.083,26.57,11.49,4,5.497787144,1,0
212.125,25.46,11.25,5,5.497787144,1,0
212.167,25.46,11.62,5,5.654866776,1,0
212.208,24.9,11.47,3,5.393067389,1,3.95
212.25,26.01,11.74,3,5.881759579,1,96
212.292,27.12,13.46,3,5.742133239,1,263.94
212.333,31.01,15.03,2,0.244346095,1,440.83
212.375,33.24,13.32,4,1.919862177,1,603.77
212.417,34.9,10.69,7,2.042035225,1,735.69
212.458,36.01,10.94,9,2.111848395,1,833.66
212.5,36.01,10.25,12,2.042035225,1,866.67
212.542,36.57,10.7,12,2.094395102,1,851.68
212.583,37.12,10.42,14,2.00712864,1,793.68
212.625,36.57,9.97,12,2.251474735,1,678.74
212.667,36.01,8.76,11,2.28638132,1,533.81
212.708,35.46,7.52,10,2.28638132,1,369.82
212.75,34.9,7.07,7,2.548180708,1,197.93
212.792,33.24,9.31,4,3.298672286,1,43
212.833,31.57,10.3,4,3.455751919,1,1.05
212.875,29.9,9.95,5,3.071779484,1,0
212.917,28.24,11.33,2,1.291543646,1,0
212.958,26.57,11.49,4,5.445427266,1,0
213,26.01,10.6,4,5.742133239,1,0
213.042,24.9,10.75,4,5.480333851,1,0
213.083,24.35,8.73,4,5.916666164,1,0
213.125,22.68,11.11,5,5.567600314,1,0
213.167,22.12,10.29,5,5.724679947,1,0
213.208,22.12,9.97,6,5.654866776,1,3.95
213.25,22.68,10.15,5,5.707226654,1,117.97
213.292,24.9,10.38,3,5.637413484,1,295.9
213.333,27.12,10.35,4,5.969026042,1,474.88
213.375,31.01,1.37,5,1.762782545,1,640.73
213.417,31.57,1.81,7,1.832595715,1,773.69
213.458,33.24,3.13,8,2.164208272,1,874.69
213.5,32.68,2.69,7,2.024581932,1,899.68
213.542,33.24,4.91,11,2.199114858,1,883.64
213.583,33.79,5.35,11,2.07694181,1,820.76
213.625,33.79,5.35,12,2.059488517,1,705.7
213.667,33.24,5.73,10,2.14675498,1,552.75
213.708,32.68,4.46,7,2.181661565,1,380.86
213.75,31.57,4.38,5,2.827433388,1,206.88
213.792,29.35,5.44,5,2.251474735,1,41.96
213.833,27.68,5.29,4,3.176499239,1,1.05
213.875,27.12,5.98,2,5.777039824,1,0
213.917,25.46,7.11,4,5.515240436,1,0
213.958,24.35,8.33,5,5.567600314,1,0
214,23.79,8.24,4,5.497787144,1,0
214.042,22.68,7.26,3,5.375614096,1,0
214.083,21.57,7.04,5,5.445427266,1,0
214.125,21.57,7.41,5,5.550147021,1,0
214.167,21.01,7.27,5,5.567600314,1,0
214.208,21.01,7.62,3,5.515240436,1,3.95
214.25,22.12,8.26,4,5.777039824,1,104.95
214.292,23.24,9.62,4,5.899212872,1,278.93
214.333,27.12,10.77,1,0.226892803,1,456.87
214.375,29.9,10.94,4,2.408554368,1,619.81
214.417,31.57,7.27,7,1.93731547,1,756.72
214.458,32.68,8.85,7,2.722713633,1,858.65
214.5,33.79,7.71,8,2.548180708,1,885.73
214.542,34.35,6.62,11,2.00712864,1,877.71
214.583,34.35,5.8,11,1.989675347,1,810.77
214.625,34.35,4.93,9,1.954768762,1,696.75
214.667,33.79,5.35,11,2.181661565,1,548.8
214.708,32.68,4.46,8,2.268928028,1,377.84
214.75,32.12,4.01,5,2.652900463,1,204.9
214.792,29.35,3.35,6,2.949606436,1,38.93
214.833,28.79,3.61,5,2.932153143,1,1.05
214.875,27.68,1.23,5,3.141592654,1,0
214.917,26.01,2.01,4,3.263765701,1,0
214.958,24.35,4.16,4,2.548180708,1,0
215,23.24,4.23,6,2.757620218,1,0
215.042,22.12,3.75,3,4.241150082,1,0
215.083,21.01,4.56,5,3.577924967,1,0
215.125,19.9,4,1,3.368485456,1,0
215.167,18.79,5.27,2,5.340707511,1,0
215.208,18.79,5.62,0,4.29350996,1,3.02
215.25,19.35,7.13,3,5.846852994,1,109.95
215.292,21.57,8.81,3,6.178465552,1,286.95
215.333,24.35,9.51,5,1.919862177,1,463.84
215.375,26.01,8.5,6,1.989675347,1,628.76
215.417,28.79,7.39,6,1.972222055,1,763.7
215.458,31.01,4.7,6,3.054326191,1,868.64
215.5,32.68,0.69,7,2.652900463,1,897.7
215.542,34.35,-0.32,8,3.071779484,1,888.64
215.583,34.35,-10.66,10,3.525565089,1,833.66
215.625,34.9,-5.96,9,3.577924967,1,723.72
215.667,34.9,-5.96,6,3.839724354,1,571.81
215.708,34.35,-6.36,7,4.171336912,1,394.81
215.75,32.12,-2.02,8,4.01425728,1,211.87
215.792,28.24,-1.77,6,3.368485456,1,36.96
215.833,27.12,-2.65,6,3.769911184,1,1.05
215.875,25.46,-1.35,3,2.49582083,1,0
215.917,24.35,-0.03,1,2.443460953,1,0
215.958,22.68,1.66,3,2.914699851,1,0
216,21.57,2.8,2,2.809980096,1,0
216.042,20.46,3.22,1,4.520402763,1,0
216.083,19.9,3.59,2,3.94444411,1,0
216.125,19.35,3.52,2,5.969026042,1,0
216.167,18.79,5.62,2,5.602506899,1,0
216.208,19.35,4.31,2,4.939281783,1,3.02
216.25,20.46,6.41,4,5.829399702,1,104.02
216.292,21.57,6.27,2,5.951572749,1,282.88
216.333,24.35,6.61,4,6.091199089,1,459.89
216.375,28.79,7.39,3,0.366519143,1,622.72
216.417,31.01,5.43,5,1.850049007,1,758.7
216.458,32.68,3.6,4,1.850049007,1,866.67
216.5,34.35,3.03,7,1.186823891,1,893.63
216.542,35.46,1.73,6,2.199114858,1,878.64
216.583,35.46,0.52,7,2.635447171,1,815.76
216.625,35.46,0.52,8,2.583087293,1,703.73
216.667,34.9,1.3,10,2.181661565,1,548.8
216.708,35.46,1.73,5,2.565634,1,378.88
216.75,33.24,1.13,6,2.949606436,1,199.9
216.792,31.01,0.41,5,3.071779484,1,31.03
216.833,29.9,1.38,6,2.792526803,1,0
216.875,28.24,6.35,4,3.979350695,1,0
216.917,26.57,4.36,4,5.427973974,1,0
216.958,25.46,5.63,2,5.270894341,1,0
217,23.79,6.12,5,5.462880559,1,0
217.042,23.79,4.7,4,5.358160804,1,0
217.083,22.12,5.11,5,5.742133239,1,0
217.125,21.57,4.63,3,5.323254219,1,0
217.167,21.57,4.19,4,5.585053606,1,0
217.208,21.01,4.56,4,5.480333851,1,3.02
217.25,21.57,4.63,6,5.550147021,1,89.96
217.292,22.68,6.45,3,5.619960191,1,261.85
217.333,26.01,7.1,4,6.126105675,1,439.78
217.375,30.46,9.36,3,1.692969374,1,603.77
217.417,31.01,9.83,6,2.251474735,1,736.73
217.458,31.57,8.55,7,2.740166926,1,844.7
217.5,32.12,7.73,9,1.902408885,1,875.73
217.542,33.24,7.26,10,1.762782545,1,866.67
217.583,33.24,6.51,7,2.914699851,1,805.77
217.625,32.68,7.51,12,2.234021443,1,686.76
217.667,32.12,7.73,10,2.21656815,1,538.81
217.708,31.01,7.46,8,2.28638132,1,359.82
217.75,30.46,6.36,6,2.967059728,1,176.89
217.792,28.79,5.61,5,2.617993878,1,26.03
217.833,27.12,5.41,3,5.550147021,1,0
217.875,26.57,6.58,3,5.794493117,1,0
217.917,24.9,8.4,3,5.707226654,1,0
217.958,23.79,9.01,3,5.969026042,1,0
218,22.68,8.76,3,5.654866776,3,0
218.042,21.57,8.81,2,5.532693729,3,0
218.083,21.01,9.9,3,0.296705973,3,0
218.125,19.9,10.32,2,5.707226654,3,0
218.167,19.9,9.76,1,6.178465552,3,0
218.208,18.79,8.45,3,5.201081171,3,1.05
218.25,21.57,8.81,4,1.884955592,3,81.01
218.292,21.57,9.79,5,6.143558967,3,264.87
218.333,24.9,11.11,3,0.471238898,3,442.81
218.375,28.24,9.02,3,1.780235837,3,606.8
218.417,29.35,4.77,5,2.00712864,3,740.68
218.458,29.9,3.79,8,2.984513021,3,845.75
218.5,32.12,1.28,8,1.745329252,3,872.71
218.542,30.46,0.93,8,2.21656815,3,791.71
218.583,29.35,5.44,8,1.989675347,3,313.92
218.625,26.01,7.1,19,5.881759579,3,131.91
218.667,27.68,7,7,5.113814708,3,230.93
218.708,28.79,5.61,7,2.094395102,3,354.83
218.75,28.24,5.76,4,1.79768913,3,182.93
218.792,25.46,5.11,5,2.00712864,3,29.99
218.833,24.35,4.68,4,2.670353756,3,0
218.875,23.24,5.64,3,2.862339973,3,0
218.917,22.68,5.15,5,3.612831552,3,0
218.958,22.12,5.54,3,3.281218994,3,0
219,19.9,9.18,3,5.497787144,2,0
219.042,19.35,9.81,3,5.550147021,2,0
219.083,18.79,9.84,3,5.619960191,2,0
219.125,18.79,8.45,3,5.654866776,2,0
219.167,17.68,7.99,3,5.375614096,2,0
219.208,17.12,8.28,0,5.445427266,2,1.98
219.25,18.24,9.32,2,6.003932627,2,94.02
219.292,19.9,9.47,3,6.038839212,2,267.89
219.333,22.68,11.11,3,1.413716694,2,443.85
219.375,25.46,11.25,4,1.8675023,2,606.8
219.417,27.68,9.5,5,1.884955592,2,740.68
219.458,29.35,6.69,7,2.024581932,2,849.7
219.5,30.46,4.98,11,2.600540585,2,876.66
219.542,31.01,6.14,10,2.129301687,2,860.74
219.583,31.01,7.46,14,1.972222055,2,803.68
219.625,30.46,6.36,9,2.199114858,2,634.81
219.667,29.35,7.86,7,2.391101075,2,240.93
219.708,28.79,8.48,7,2.600540585,2,155.97
219.75,28.24,6.92,6,2.949606436,2,115.99
219.792,26.01,3.89,6,4.101523742,2,41.03
219.833,23.79,2.6,6,3.054326191,2,1.05
219.875,22.68,1.66,10,2.827433388,2,0
219.917,20.46,3.22,5,2.617993878,2,0
219.958,19.35,3.92,4,2.827433388,2,0
220,18.24,3.32,3,2.932153143,1,0
220.042,17.68,3.2,4,3.141592654,1,0
220.083,16.01,2.78,5,3.316125579,1,0
220.125,15.46,3.28,3,2.740166926,1,0
220.167,14.9,3.4,4,2.28638132,1,0
220.208,14.9,3.7,3,3.455751919,1,1.98
220.25,16.57,4.6,2,1.832595715,1,96
220.292,18.24,5.13,4,1.972222055,1,277.89
220.333,20.46,6.05,3,2.00712864,1,457.8
220.375,22.68,5.6,5,2.129301687,1,621.79
220.417,24.9,6.15,5,1.832595715,1,756.72
220.458,26.57,3.76,5,3.403392041,1,864.69
220.5,28.79,-0.39,6,3.228859116,1,892.7
220.542,30.46,-0.02,7,3.577924967,1,877.71
220.583,30.46,-1.03,9,3.735004599,1,816.69
220.625,31.01,0.41,7,3.525565089,1,701.75
220.667,31.01,-1.7,7,3.961897402,1,552.75
220.708,29.9,0.49,7,3.996803987,1,379.81
220.75,27.12,2.93,10,3.804817769,1,197.93
220.792,23.79,3.69,8,3.717551307,1,21.97
220.833,22.68,4.7,6,3.385938749,1,0
220.875,21.57,5.88,8,4.031710572,1,0
220.917,20.46,5.29,6,2.722713633,1,0
220.958,18.79,5.62,4,2.984513021,1,0
221,17.68,6.24,3,2.530727415,1,0
221.042,16.57,6.12,3,2.879793266,1,0
221.083,16.57,6.96,3,2.321287905,1,0
221.125,15.46,6.73,2,2.635447171,1,0
221.167,14.9,7.21,1,3.298672286,1,0
221.208,14.9,7.45,2,3.647738137,1,1.98
221.25,16.57,7.5,3,1.954768762,1,91.93
221.292,18.79,8.16,5,1.850049007,1,265.92
221.333,20.46,9.09,5,1.902408885,1,442.81
221.375,23.24,8.9,4,2.251474735,1,605.75
221.417,24.35,8.73,6,2.07694181,1,739.75
221.458,28.24,7.47,4,2.879793266,1,843.66
221.5,28.24,6.92,7,4.398229715,1,862.72
221.542,29.35,4.77,8,4.450589593,1,858.65
221.583,29.9,4.52,8,3.193952531,1,796.7
221.625,30.46,4.25,7,4.241150082,1,686.76
221.667,29.9,4.52,8,4.118977035,1,536.83
221.708,28.24,6.35,9,3.909537524,1,363.89
221.75,26.01,8.5,8,3.525565089,1,186.89
221.792,22.68,9.81,7,2.984513021,1,21.97
221.833,21.01,9.28,6,4.049163865,1,0
221.875,19.9,9.18,6,3.368485456,1,0
221.917,18.24,8.78,5,3.665191429,1,0
221.958,17.12,8.54,4,3.316125579,1,0
222,17.12,8.8,5,2.775073511,1,0
222.042,16.01,8.5,0,3.543018382,1,0
222.083,15.46,8.92,4,3.246312409,1,0
222.125,15.46,9.37,1,3.141592654,1,0
222.167,14.9,9.48,4,3.141592654,1,0
222.208,14.35,9.58,1,2.600540585,1,1.98
222.25,17.12,10.26,1,1.588249619,1,86.93
222.292,18.79,10.1,2,1.954768762,1,257.9
222.333,21.57,11.01,3,0.785398163,1,433.86
222.375,23.24,8.9,5,0.157079633,1,598.78
222.417,26.01,6.61,4,5.707226654,1,737.78
222.458,27.12,5.41,8,5.410520681,1,846.68
222.5,28.79,3.61,7,5.305800926,1,875.73
222.542,29.9,3.79,7,0.20943951,1,861.67
222.583,30.46,4.25,7,5.811946409,1,766.72
222.625,31.01,4.7,5,2.408554368,1,682.81
222.667,31.57,5.15,2,5.864306287,1,530.79
222.708,30.46,6.36,5,3.490658504,1,357.85
222.75,28.79,9.5,6,4.380776423,1,178.98
222.792,26.57,8.07,3,1.361356817,1,16.04
222.833,23.79,9.76,4,4.101523742,1,0
222.875,22.12,9.97,0,2.809980096,1,0
222.917,21.57,10.41,2,3.420845334,1,0
222.958,20.46,10.56,3,3.001966313,1,0
223,19.35,10.62,4,2.670353756,2,0
223.042,18.24,10.84,2,1.815142422,2,0
223.083,17.68,10.79,2,1.780235837,2,0
223.125,17.68,11.25,0,2.775073511,2,0
223.167,17.12,11.17,1,5.899212872,2,0
223.208,16.57,11.51,2,5.393067389,2,1.05
223.25,18.79,12.31,0,0.017453293,2,81.01
223.292,20.46,11.92,3,6.195918845,2,239.88
223.333,22.12,10.91,3,6.126105675,2,373.89
223.375,26.57,11.49,2,5.864306287,2,587.74
223.417,29.35,9.47,5,1.710422667,2,722.79
223.458,30.46,9.36,5,0.488692191,2,822.74
223.5,31.57,7.27,7,2.670353756,2,855.74
223.542,30.46,6.36,9,3.071779484,2,509.87
223.583,31.57,6.6,7,2.303834613,2,782.76
223.625,30.46,6.36,6,0.366519143,2,470.82
223.667,32.12,6.34,7,2.059488517,2,465.82
223.708,31.01,6.14,7,2.059488517,2,348.9
223.75,29.9,4.52,5,2.792526803,2,170.96
223.792,28.24,6.35,7,2.600540585,2,13.95
223.833,27.12,5.98,1,3.752457892,2,0
223.875,26.57,6.05,2,3.769911184,2,0
223.917,23.79,6.57,5,5.288347634,2,0
223.958,23.24,7.75,3,5.078908123,2,0
224,23.24,7.35,2,0.034906585,1,0
224.042,21.57,8.12,3,5.427973974,1,0
224.083,20.46,8.13,2,5.497787144,1,0
224.125,20.46,8.13,3,5.480333851,1,0
224.167,19.9,7.63,4,5.427973974,1,0
224.208,18.79,8.16,5,5.323254219,1,1.05
224.25,20.46,8.77,2,5.794493117,1,81.01
224.292,21.57,8.81,3,6.178465552,1,250.92
224.333,25.46,10.5,2,6.091199089,1,426.88
224.375,28.79,12.24,4,1.413716694,1,590.76
224.417,31.01,10.9,4,1.780235837,1,726.74
224.458,33.79,8.42,3,1.692969374,1,830.76
224.5,34.35,3.03,7,2.652900463,1,865.74
224.542,35.46,5.81,4,2.35619449,1,852.72
224.583,36.01,2.15,5,2.844886681,1,792.75
224.625,36.57,0.05,6,4.991641661,1,684.78
224.667,35.46,1.73,6,2.21656815,1,527.77
224.708,34.35,4.01,7,2.21656815,1,349.83
224.75,32.68,2.69,7,2.652900463,1,170.96
224.792,31.01,4.7,4,3.508111797,1,13.02
224.833,28.79,8.48,5,3.752457892,1,0
224.875,27.68,8.04,3,3.385938749,1,0
224.917,26.57,8.07,0,0.523598776,1,0
224.958,25.46,8.02,2,5.288347634,1,0
225,23.79,8.24,3,5.375614096,1,0
225.042,23.79,7.42,3,5.148721293,1,0
225.083,22.12,8.62,3,5.742133239,1,0
225.125,21.57,8.12,5,5.672320069,1,0
225.167,20.46,8.13,3,5.532693729,1,0
225.208,21.01,7.62,3,5.410520681,1,1.05
225.25,21.57,8.12,2,5.881759579,1,74.03
225.292,24.35,9.51,5,1.169370599,1,242.9
225.333,27.12,10.35,2,6.143558967,1,420.84
225.375,29.35,11.86,4,2.042035225,1,583.78
225.417,32.12,10.77,5,2.234021443,1,717.79
225.458,34.35,10.24,3,1.815142422,1,817.74
225.5,34.35,8.88,6,2.28638132,1,854.7
225.542,36.01,7.96,5,1.815142422,1,836.68
225.583,36.57,6.69,8,1.710422667,1,776.71
225.625,36.01,7.96,9,1.954768762,1,663.75
225.667,34.9,8.61,11,2.251474735,1,512.77
225.708,33.79,8.42,9,2.338741198,1,338.9
225.75,32.68,8.85,5,2.600540585,1,158.99
225.792,31.01,8.68,5,2.775073511,1,13.02
225.833,29.9,8.88,7,2.635447171,1,0
225.875,28.79,8.48,2,3.455751919,1,0
225.917,27.68,8.54,3,2.809980096,1,0
225.958,26.01,10.2,3,5.410520681,1,0
226,24.9,11.11,1,4.694935688,1,0
226.042,23.24,10.65,4,5.619960191,1,0
226.083,22.68,10.15,3,5.340707511,1,0
226.125,22.68,9.12,2,0.645771823,1,0
226.167,21.57,10.41,4,5.480333851,1,0
226.208,21.57,9.79,1,5.602506899,1,1.05
226.25,22.68,9.81,2,5.916666164,1,69.97
226.292,23.24,11.94,2,5.916666164,1,239.88
226.333,26.57,13.32,3,2.042035225,1,420.84
226.375,29.35,12.73,4,1.902408885,1,586.81
226.417,32.12,11.84,5,2.181661565,1,723.72
226.458,35.46,10.49,6,1.658062789,1,822.74
226.5,35.46,6.69,6,2.565634,1,859.7
226.542,36.57,6.69,6,3.071779484,1,844.7
226.583,37.68,8.46,10,2.00712864,1,770.67
226.625,36.57,8.41,7,2.635447171,1,651.77
226.667,35.46,7.52,11,2.251474735,1,501.85
226.708,34.35,6.62,10,2.35619449,1,330.88
226.75,33.79,6.96,7,2.617993878,1,154.92
226.792,31.57,5.15,4,4.15388362,1,11.97
226.833,29.9,3.03,5,2.809980096,1,0
226.875,28.79,2.89,6,2.775073511,1,0
226.917,27.12,3.59,2,4.206243497,1,0
226.958,26.57,3.13,2,3.525565089,1,0
227,24.9,7.08,2,5.602506899,1,0
227.042,23.24,7.75,4,5.585053606,1,0
227.083,22.68,7.26,4,5.515240436,1,0
227.125,22.12,7.9,2,5.550147021,1,0
227.167,21.57,8.12,4,5.288347634,1,0
227.208,20.46,8.46,3,5.480333851,1,1.05
227.25,22.12,8.62,2,6.143558967,1,71.94
227.292,23.24,9.62,4,5.969026042,1,244.88
227.333,26.01,10.99,3,6.073745797,1,425.84
227.375,30.46,12.37,3,1.500983157,1,592.73
227.417,32.12,7.05,5,2.00712864,1,719.76
227.458,33.79,6.96,6,2.757620218,1,838.66
227.5,33.79,6.17,9,2.42600766,1,866.67
227.542,34.35,4.01,10,2.129301687,1,830.76
227.583,34.35,3.03,10,2.14675498,1,780.66
227.625,34.35,3.03,10,2.164208272,1,659.79
227.667,33.79,3.56,10,2.234021443,1,497.78
227.708,32.68,3.6,9,2.373647783,1,319.84
227.75,31.57,2.71,6,2.775073511,1,140.98
227.792,29.9,3.79,6,2.844886681,1,11.97
227.833,28.79,4.97,4,6.23082543,1,0
227.875,27.12,5.41,4,5.637413484,1,0
227.917,26.01,5.04,4,5.602506899,1,0
227.958,24.9,3.54,4,5.619960191,1,0
228,24.35,3.07,4,5.619960191,1,0
228.042,23.24,3.22,4,5.654866776,1,0
228.083,22.12,5.54,3,5.096361416,1,0
228.125,23.24,3.73,4,1.047197551,1,0
228.167,21.01,4.56,6,5.619960191,1,0
228.208,21.01,4.14,3,5.148721293,1,1.05
228.25,22.12,5.54,2,6.265732015,1,64.04
228.292,23.24,7.35,3,5.951572749,1,235.93
228.333,27.12,10.35,2,0.750491578,1,413.87
228.375,29.9,10.45,4,1.658062789,1,578.79
228.417,32.68,10.67,4,1.93731547,1,714.77
228.458,34.35,8.88,4,1.117010721,1,812.74
228.5,36.01,5.31,7,1.658062789,1,851.68
228.542,36.57,5.76,4,1.274090354,1,833.66
228.583,36.01,4.33,8,2.932153143,1,772.76
228.625,37.12,4.14,6,3.543018382,1,657.82
